"HolderAddress","Balance","PendingBalanceUpdate"
"0xe8fe83725c077e6b7916167186e86f80a357c3e7","524573.1","No"
"0x8c7651b5990646816b0f0279923cca27adce9dc7","59322.1891645296","No"
"0xce0f43120a471407ae3e45b9c574b3b914b94d5f","177513.227819585","No"
"0xd9c593f79621620ee061780f518714c88e310576","0.999999999994338","No"
"0x6635ecb26290fc4bba9517314d32ba8e0758aae1","2679886.31861687","No"
"0xbcb749ae27427072e169d779fa1483ebd7960372","598404.592403026","No"
"0x851161ab895ec4cdcc2492a60332149b02a7d014","119855.902355233","No"
"0x12e6170c4b09605aa4a0e9dca81d7320d08f3d2c","29927.022636333","No"
"0xd5706e9b666c9e6cfee037c02e9fe769187c6c27","298461.694847354","No"
"0x870d1338886ecd5a5254b87edec6bf2b05cd4cc7","103950","No"
"0xada05856c476e033d61c8441360ac6c18376d2a2","46307.0386043588","No"
"0x115a7e3e4e7c1200615f320d681ca56a8acc9a7b","5935.87051847208","No"
"0xf77ec43e08892ff183712e48e2074a0f0ce91143","469571.927056093","No"
"0x3d3c646bb0e5b1ed4e9766034d18b0a2971a1b54","46531.0912727072","No"
"0x73007911c5f2923e3ee284fb951c98fb00b4cecf","2386.28000007751","No"
"0x9b9dfb199b92d6bca14a43b39a3e2e3c9defd6ac","5196.23634666682","No"
"0xba512731e7090cf00e281de0c49a2192fb78d791","12227.5156201772","No"
"0xa15f6cc0327289e0bb728c018341c90bea6f928f","30288.0095256214","No"
"0x52ec26ed8dbd422d5fb03576b6f517b56e33b11b","1001112.59199437","No"
"0xc37956cbcf7a5c35082213dfb655e12b8a495eae","0.3","No"
"0xd1c35622ea3fd7715d6778798fdb6e88f671ef4d","30143.0852418483","No"
"0xe7bdc3f18ace21ff4ec3a18f1f19380891f3b3bf","40409.5357562537","No"
"0xb3ca4676337f680748ab41b96482b2ce351c2e8f","127541.392209264","No"
"0x813ac2aa1fef084a8fc2c33c6e89b224647c0ea9","30035.8811987139","No"
"0x2ca566298b94a59761b225c1be41a5dc0a4c576c","201637.769319606","No"
"0xa8b74c9207f85c649674baab66a0e5d542ff5a85","6039.38630295417","No"
"0x874e81dc3676541bb220ce553b743e21cb1b5889","4500","No"
"0xb32f61482e235dcb659b2829351d8fa1ddcaf06d","53923.0798885655","No"
"0x7a6b61e17411dcec06851a4e38558dba301929f5","6527.403","No"
"0xa2c76ff368ed4a875784341878aeff9baf27a080","10800","No"
"0x0d2db7ad6d4594c26d347e65b816169bbe37c4b9","6234.57803525085","No"
"0x73856f2d2d86e1ff23d05c89dacf0ea8edba3efc","10801.8300198235","No"
"0x4e417fb6c9689f2d54b92466bc98185781e13ad4","57005.1","No"
"0xaf8b4648d671325fc4534eb222f88080f9d10bf5","69273.6516774252","No"
"0x6d9146e3c3da35fd51489d0d94f13ed8176578e1","6923.3319678182","No"
"0x55dc2d694865dd93216b2514331e22f8be33ca27","7558.87545082632","No"
"0x8af492b6ad313bddee8694d9d3be7b9b2777ffb0","53966.0664640605","No"
"0xa44c19972ff1598ab6876a9ab48fbd5941179aa4","69128.1199484536","No"
"0x6c0086dc8af490ae752447ec57bb2706b30df222","6217.94515282646","No"
"0x7649b7dfb998ac80cc811493edc19fe9ee2a7e1d","152868.572618493","No"
"0xebdbac5034014d7f5cfe0f2ef3f8fb7927eb213d","22261.7429958966","No"
"0x24f6ec6ffc745d74814b4c5c8d0521f61b95186b","86589.9","No"
"0x3fc219ca4eb04f0c69102fab9023cb0b6e62e2a8","900","No"
"0x37531d5cb1b28104ff8abb892131a8065175b2cc","20594.8498518673","No"
"0xf65df4b376eba678ac3afa72849a6746f949a9dc","96272.3769070028","No"
"0xe0f3a4eb54661b477571395e3706f2e7ba65b79c","27624.292771341","No"
"0xd0d6be57ba34d2c3dc8ab350ffb42c9d8341ea43","319703.909717767","No"
"0xab66efe6357bd243d5b61688391a7f0c0997d272","219175.589780698","No"
"0xdffc033f3867765a124b4bbbfe79711d4370aa03","35763.4909884318","No"
"0x8721ef96aef004a23cce418be1defc464990b4a9","332806.255327249","No"
"0x08a541d4e8b8befeabeb3db9e323db8d9489d02e","3809067.40905504","No"
"0x234e1f1bce2d3cd37e5d8f9ebe7d64b278db883c","40684.3388735102","No"
"0x797fa590b73ad1295fd8f0c6666d4c45925e3371","403613.599101788","No"
"0xad02cff24091d2e39026a06e4e7200a9c0183c5c","33754.2050759218","No"
"0xab7ea1d070328757d8ca1d9bc97e9d3b1bc54146","72097.5714537845","No"
"0xdf4b3ce7b6d3025fb20300f642d78ca25b3827bf","30506.2009930325","No"
"0x1ec60dcee26f09e078ea815aced3d6ed9c6374f7","27000","No"
"0x30bf02aa32255c73910a8120b4cc28d7a82295c9","19336.9709318303","No"
"0x8fd447b42c4dbd4a06bb3863676f700b2ef4733d","21348.467167557","No"
"0xef7050f0704987769754089bec7d746631aa7bb2","11700","No"
"0x51731a8a593e952d01f7cbbfd23bdaedda68ea6f","4239.69143853611","No"
"0x0e209fa38e5151ba09eebcd9159c8ea004057faf","66954.3682880375","No"
"0x7ecb0b6f1fe3b8607ba07cd73ef15625dc66cfae","192160.818","No"
"0xe5acd938e427861593a63ca931d53d1f1a2634e7","5769","No"
"0xbd588a08eaba94952e296b56a9175cd5a32fddc5","450000","No"
"0x2d95142fe9949497ec021b2c7c4e65a20ff8a904","548684.728364375","No"
"0x752bc4465b8b62b7470eb261cc7e14ec60ee2d47","43728.4438005579","No"
"0xb8a45eb9a4145ce5396f272c7a59d87bab7a0809","41951.5349678643","No"
"0xe6cd922214f7a6c1b097be9dc1113e2c3dd6fea4","87624.3848743294","No"
"0xe3c6ea4da38662291340454eff09d24d8dd277ad","18523.3670313064","No"
"0x561c45a344437037cb10649edb1d65fea3b77748","9000","No"
"0x116a3f9e4c5d4c9177c50789352355e5337486f7","128006.1","No"
"0x499dd27de26a79a59b65708e71f6d6a6a225d754","216001.8","No"
"0xaf760085776c8a50ad03473012f9b2315b5482f0","392643.161706201","No"
"0x80dc6c75b4038ac11a1517fcc0d60801a95de5a2","128312.335906404","No"
"0x50636e6330cac68062a457fb07e4760e80e27524","8225.23433429056","No"
"0x2f785754e712887d9a36cb000c7efbfd7b345d22","411939.9","No"
"0xc34f1365c769f25022dce361034edbc7230544c5","57220.2463059606","No"
"0x34b10aa4ca10619f486fb8fe3b1e2549ff149293","7353.56408728167","No"
"0x539a2649cd1adfe632c9df4105625344a61cfe33","327592.220942137","No"
"0x7da04b9f9f9d78d1e302b781fcc3d5875dcbba07","56700","No"
"0x4a1c2a063650b4a70c5b32771a22a1083839e476","24350.2586041267","No"
"0x11688ccc51db1e210861e70700d774b923f0420f","81107.5368018845","No"
"0x24590b2142390d7145fee4aa01c71194ebb25dec","77967.9","No"
"0x76b8a2ca2eb89436e938a3b766d4c6a4f91a36fb","12122.2501794408","No"
"0x5df4825c318b42fa824ccdb35b8992901f14f408","16136.1784758718","No"
"0x680c885c556441cd5303c0e0f6efe68d4d854470","32077.680603499","No"
"0xb800b2cec8ca9af2656525d111f67258421b93cf","170569.632915335","No"
"0xfba001c8da05a0dfaa83514f2ba95d354a1a74be","36842.5130001501","No"
"0x22d5ddbfb0b182a170df6e3b194fc79e0dbf8c66","133316.097406917","No"
"0xa8a91217640ec5c2f0e0a3c6c34683d9cd7b6e22","78398.0671223926","No"
"0x59e43d966da6c8f2628bc5362e73105355a09645","78310.4144141529","No"
"0x1de0181516c6061f9efc72613fc643f6917a26c5","177456.324727111","No"
"0x80cfa302e2bacfbbaaadc2b536b5cb2244fb13da","25470.3290028876","No"
"0xdd7373f7a16754f88833391779a81cc3293bfd37","121076.786115281","No"
"0xa7975ce07a62a96a2aecc163367d833b8a3daaf9","900","No"
"0x8f58f1b3df3e5c88a0e3c64eb5cb487933334934","13500","No"
"0xff6670a6715f77cc428648a60c07fa6305705a48","13935.7913295012","No"
"0x8e315bc37952cfee9e80b916a9abc285c6dd84de","61065.9394510883","No"
"0x0b06c1342d36a31e69009bc9e9972d787a081804","7621.63564105547","No"
"0xacf452d2697c8a04ac31cf7a6d4488a8b243e89b","72000","No"
"0x91ad07c525bba66de520081478bdfe28e14dcdf2","236682.689032923","No"
"0x0b72e8a34bf3bb06eca6db0e13becca9350e697e","152405.823090956","No"
"0x638ea82ef17bb7cf3c6848e783e4857e29241054","8342.02899744051","No"
"0x8dde516b5979c0417d5f45e060271eefd22fcf5f","19103.7378053128","No"
"0xc9cff0841239f563ca63137104be08f3c97a2e87","7000.80195832273","No"
"0xa2b5e00e6066f7e7f2aa4068f06bc1c07c39418b","0.439461267686581","No"
"0x3ba9ffe44258935b9dee29e60ee6c7bb3b446ee9","16976.341004556","No"
"0x07e3ffdd3dd3d99d14f3e9eb6edfa9c13d771a69","76507.3129310227","No"
"0xa5db59c3e3560fea62d7cbeb1a0cc11e14bd7ce5","234579.027476989","No"
"0x99b0c47393eb1b2fd1bb76a9cced857807f38589","76164.2448069448","No"
"0xd6711b9d581a1e9fdb24de5c60e0ac4339d878ef","30578.49","No"
"0xb196a1cc38cd30092f3daec62b653647a1153819","61497.8232639947","No"
"0xac1a304028b1ce6b60f233f0fbd05744154cd638","5363.34499535796","No"
"0x1caced6922f55cfe9e41c8d64a435007b14ecb34","22500","No"
"0xb518788bfb0d35311dd07f5d1f38102531163834","23770.987698838","No"
"0xf06d49619a955adf7419ecaeda3b1c02ab659381","407525.389552152","No"
"0x0cf789a4b76860f530e52a1f45a5e9d458f6c2c6","112674.230397007","No"
"0xe4494183fb45d08d37a79708da334432f520016a","22512.4915288726","No"
"0x70bae74bb7c5317631d615736e2a621d5859783f","66556.0044933095","No"
"0xc8b0982ed0891a853ddf0e901986f40bb7de785c","185251.265777458","No"
"0x38137210b456a287712bedef59a56ad0bb2fec23","10979.5182839755","No"
"0x699c07ccb44be807807e05117ee900503b96452f","7318.690535568","No"
"0xf685fa101e09bab7f9b61208decbf73e070f6900","183063.93008864","No"
"0x4059a314f0e1ca3f62d93bddbf9536c896247887","21892.0800698296","No"
"0x3624a02567417101ef3fbe51c159d5920edac716","22646.127304597","No"
"0x736ad62d54f7bd263fd9c7b3f9a18eaa8183a3a1","7298.13061054476","No"
"0x450d457986d62632af37318e52dde7c26b0ed67b","727830","No"
"0x18ec1def5a952b353b0792a2e3781d1f827f185c","107915.514957464","No"
"0x410e00d3546e6324ab34045229bf6fd03a5893f0","14593.59","No"
"0xfbecad3eb356ffcf8f447e4b3634b12ad9ed881a","72367.3918940433","No"
"0x2ed1d1a2a78bf2edd7df322892ad7e53078bd090","10662.4934661248","No"
"0x1e87c5fa70142e14ee2df12232ff7dcdb0e3bdda","224323.633671874","No"
"0x3d0af7372ab7ede120e5a0fc73e02781c156990c","21535.3756437582","No"
"0xe416c5fd6d22d6fa0d415f0380508464502942c5","784894.709025952","No"
"0xbb4c1db5e49e413b26fb1bc1114edfb9082884b9","4230","No"
"0x934dd7aad502a4a1c38f1b0d5d0b9fd2fffc5919","72382.9666494762","No"
"0x31ce41934f601adab03af1c57af6738e180e50cc","705463.277416966","No"
"0x564769708a2e4005292899664f7fd2823030324e","13925.4578126574","No"
"0x90d1595b66b0f8cde24d179e1f629e69168f8580","164526.839238034","No"
"0x72ef3d24b49d13005185fb236927f111d9eeac21","166730.098211707","No"
"0xe677166c9ba06b4dc06b819a694f69d0aa345a71","38149.7180083466","No"
"0x407eed7d330c1b524cafb889781a3bd964c16570","33276.2862486418","No"
"0x6c7f5fcac6918bb4c999ef834a06e95babecedef","74464.2","No"
"0x3bbe86fb733766caca6874abe8529eb1e8fe3891","27174.9466309732","No"
"0x217e256ba7fd4940015f3a54e3dab509632bc627","23634.2632275568","No"
"0xdf25c9f5872888cfd0b3890a41312adb84f1f1f0","20847.817846027","No"
"0xdebac5239b66f8089dc2ed365cdf01b76a75c262","35999.1","No"
"0x035d53420be56381b428c63d957ec64b1f814fb7","13464","No"
"0x2879604876fbc0808635bb4ba79fc2c949d5522c","19777.7919072154","No"
"0xde2b07bb31f72f0bd7ebcb3cb97db9552083f991","200903.522080422","No"
"0xc1414815536ec55ef08b889cba373f31cef8c097","3285.42974696964","No"
"0xb167df88548ef6bd90a01c3446a8013e118cfc75","20405.6839490015","No"
"0x911582039d2a6c092302c106eca4bcb023a1625f","4500","No"
"0xad31e5da56cf0f4b73568dc14f7bf025e2214592","243500.839725273","No"
"0xa7ed6502be4c8cb6a5643455eb635c6da2c5b27d","919727.326906162","No"
"0xc88ba2e84c8101aec2e3663d46e69857ab3607c1","9810","No"
"0x57262fd3d80aa6472551ab797ffb3aa1738b32a6","64170.9","No"
"0xed80db003fda7f46f7d031522d06484ce152b5f8","149642.727622732","No"
"0x42af83ed3f5dfadbe0ffa004f1360689ff51de76","0.102865172669606","No"
"0x996d976a235387f913dca3d308bdfeeffc878c8d","6395.4349593532","No"
"0xef45e1d61ef141f5ef4167425141b01ab9f2d4cd","95854.2629683111","No"
"0x5b1085e9e74fb889f61d48a62bbe3240f2b21dcd","163149.483024737","No"
"0x0f490343d9dd01ea6886273b940beb05b2433b86","151032.69","No"
"0x87f7ab91b848468e4e3503aa82bb9078b1e3bc59","13016.79","No"
"0xfde30b7b759a26179fa043d31f7fa0d578267e4b","13499.0495703017","No"
"0x4e46ca5e30118409027f7e1930149b9e56875491","49813.2","No"
"0x6fcddbebe04bab52af5d9c4058045cf7a8326aa7","37962.9254841101","No"
"0xa02a0bcafa06070e7f61c0e266bf35a1182a98b5","86427","No"
"0xce02fc7c285313a6138dc6a4d155aa222ecc69a4","670802.22623892","No"
"0x4c75abc5b584c68ba85b2b3c0a7c3afccc13906c","6673.11949739291","No"
"0x075837578ee0dc796f036a9e0fed769b7b13155d","272469.329063271","No"
"0x5d2640cb1ca99894e7b7533e08920f99acdc7ea1","31656.06","No"
"0x59b9b30ae879ecc7107f2dc27f0337febe9fca36","6989.05464994508","No"
"0xda2555f7757bc562b46acd6c25a5c108f6f47c62","23344.83","No"
"0x2d937e4f45865fefed98023afda0f50d7976b63f","141611.721132775","No"
"0x1c0c78632d53252326b7516e116270e85d452d5c","27409.0998123343","No"
"0xedde658d36213ee253bdb5cf68746c8e9c2d3bfb","3542.38768921389","No"
"0x1f46536205a0c76d7f25d66d81bc22c1378b3ce0","162886.457946949","No"
"0x86383f011a4574efe3affc28d8ac574a1d73cd7c","34312.9215911013","No"
"0x05398639c20cf677aecac439599aab48cd678cbf","160566.27291017","No"
"0x7717f514b0628039d2841294682f7202f18e3964","22155.0673722293","No"
"0xef087e8b6ab88b6d076b855a8484db72b90c1993","52598.9156598497","No"
"0x8b2a4d26a8431dd950d795be97eb66003d3388d2","12616.260394188","No"
"0x7346c0b2fb8792df60efc1b061db355b1ad0be96","59002.8163836494","No"
"0x487e1d136d5e46e72fd77d1b04aad956fa4a9f86","235883.671663157","No"
"0xdcbc96c09fd838ed26bfea9debb01a4f57418048","11736.2268478101","No"
"0x67cbdebf8ed134e2d912f7b757719b9856de85a2","13230.4161609594","No"
"0x2fce5ae2fd74e59a5518cfd15dbf40c38bfb21ec","114530.227484243","No"
"0xf0f4f5f1ac08b6bfbdc3f4c47984ccaa5f57d50f","111901.606346909","No"
"0x1ca8fa05042dd8c571f7923330f60920e7550c04","13454.804618932","No"
"0x9cf6340f4cb11f55c44e76bce281e626ead108e9","9912161.64040067","No"
"0x92faa20d9c0c909aa1fcaf0b77ad163f22ad9b9d","35020.2974346525","No"
"0x2c0d28be7056a3216dcd5aa537e038e095848fdd","9000","No"
"0x20b9e8d65f188704fb2830d31ef13e69015b1a29","4199.30691096056","No"
"0x42d542c6fe676d2d56292f8c1195b0a18482d156","5400","No"
"0xefbbf58493cc972d84adb3179535e3bde0eb1061","9312.43156716895","No"
"0xc7c7b81b51ca6e561721169d97c3ce926fe98f95","78607.4382884293","No"
"0xb4eb70207787cf723770a69c94fc800d3b13e5a7","13998.6206689863","No"
"0x4e01cc1101dee37881ad84b6d5d1a06975280934","3192568.02352753","No"
"0xedd2dc1b60872c57e46d662508fe871ea76dee64","2768.92787552529","No"
"0xe084e8e56e88dbc27e5eccefdb8ed440d27f6f7f","45000","No"
"0x4e19a67b35e427db35354aac082610f2eaeb49e7","14759.4985540932","No"
"0xc1be0618ccf452209c94194856beca63b97abb42","1840787.073","No"
"0xa9b0e19e4c4efc11439811b8afa413b338488ec6","4832.51623488224","No"
"0x1bd0f60289664b15002ba311037af65d4db0d647","10448.122310998","No"
"0xf86a499b2dd1f69edb7a98a342ba7a4ff34cc9cb","72098.0289785187","No"
"0x049dbc55feb52d004c41f18c601884311a163889","10467.9025270481","No"
"0x2519df27399bc51e636970c1838de617463f7036","32085.9","No"
"0xebff5107703f2adc0252e5d424b8a0ab04459db2","1454.3527335366","No"
"0xdd6486b7934d880d8c39d1f105dd27287da7f4b2","92199.3318789295","No"
"0x0c4516de4b4a721e0c0fbd4bdcec8c41b617031e","220773.48097415","No"
"0x76cf4bd0242ad89ca686299230acb7ad62a660c8","14947.7025364452","No"
"0xa32416271737fdc218b74ab9e6e6803ad7793690","372644.482511551","No"
"0xd40ffa0f983e98ddce9bdb7ffdff8aea34ec8f2e","13884.7018015584","No"
"0xb17679e2ed3843645d2b4afb99b8e6f70d3d3b9f","147036.251359053","No"
"0x5cc87147037101a7a328f70349aee6b929852d39","73433.4109258532","No"
"0x1f956445ddfe30e824c88289311affd07b74a435","5893.11","No"
"0x2e62b8b4e65a8bd0f2c1f86773dc3a8e0426f3bf","2340602.47682185","No"
"0x662884d739912cbd95ca739359d45e303eb3f7e5","675878.785229986","No"
"0x563387a57ca002f117cb3ba351b30b31fed6eecf","436930.163834012","No"
"0x2a848281146c451371d51f62569a01d14749bff7","15037.8594501648","No"
"0x6b127437cbfac0a1abc05964c628262d973e9298","31350.9089673149","No"
"0x1950012085c847937d99bc8e1ebc85b17c913971","66036.6","No"
"0x4d9fc9c647474987098665bcfd07c239bc1a2279","1538413.4533502","No"
"0x2f9212e113b1ed4f2b698535376ab756a64ae383","754065.9","No"
"0xbc3ff881e4c4c339a4e035337d24d923907b6b8f","26600.143952331","No"
"0xfc6b05e1591d766b138afb0af9f433221e02a159","180893.157693796","No"
"0x8a76b10b30649bc0f4f5b530543290b9fd69338c","94028.7992486392","No"
"0x2f9b81275623c067feaac04205ecbd0f189d0779","49903.2001211795","No"
"0x76cc60815f83c070afe011e752ad4230af4db8ae","383929.503028179","No"
"0xc805ee6dfeb0eb64f8cb0c9ead2f5947d32cb5fb","49105.6481575461","No"
"0x367691a8ba1e686ce09546309fc9bbe67da19617","287900.611757152","No"
"0x054ddca230b84dc075129d1f073bda5a0c28b996","120929.715977702","No"
"0x30704d84752082baa12f3a1681131787e8fe9244","26502.4894226862","No"
"0x30833521c380d77f46a6692f3048f036e7080caa","421200","No"
"0x8e7c8ced1b0557088dc6ca1c5673d37382ca5ce4","306791.30633306","No"
"0x71b04aeea5beda8128a6c486527148c3097a2056","121310.503588424","No"
"0x2518b9a0086d8e15a3db177d0cf04c3b090aa474","37486.5281792548","No"
"0xb2734bbe78217826c1b2c694a93f65bdab4af659","2357472.05797386","No"
"0x7a8349ea7d75bbbd25e7e9891858e07aed304979","27019.8","No"
"0xa71c5e3ae4e5b7ba326bcc7dc10cfd92e7c8bdac","67906.9700816659","No"
"0xdad3c007aee23610b37e79330c6b7df7dd4a89b9","72264.1228442783","No"
"0x4160ac0d90cb754021959dac6107c41ce31b717e","7240.37087890603","No"
"0x6e85864deedb756963eb0e3a5b3a0bd1f156b0c1","4923223.27965465","No"
"0x9ced31f4fffb32f7139ede5e9fe13b4ebfc81bce","261549.9","No"
"0xb9d8dfc7a9dc3420f9696c4f14df6cc9f0f84739","64353.8594458479","No"
"0x41e71501f558f0e0b562f6885c9c1fe43e483f8c","117000","No"
"0x8e38ca3d24c0e0260ca03ebab1911196879251ef","319449.6","No"
"0x4e8c6a9b9c36b79489d372850e51c20d7e4fdc2c","900","No"
"0x65a476387b137379853a5f2a4ae79648a2b2b593","63698.1721292752","No"
"0x7267c69e2ab29d319fcf1148d96243826aa58bbd","108034.005430179","No"
"0x48a5b1d3f8f05011f531496874ace07c754a9e2f","99000","No"
"0x73c5c9de2c8a30c39df8090170d8186558898b70","12805.2684662864","No"
"0x0d481b44c8b66ce7fe11a9b610a5f223ce892d96","5084988.3","No"
"0x2a4e0816d3ce1e61a84cea798a28580626a60b08","175216.176421573","No"
"0xb7eedff4eddd3a7c832ca1bc47321b321037e7b2","430056.504724979","No"
"0xc13e05fa9db200562985af2028dab73414d01a6d","54395.2998091053","No"
"0x8ce0142a577f66bb050cb8d12693013a9224de5b","19432.9714901956","No"
"0xa297f0c7e8d68f843e18b7019bb123c25119fd0c","249408.061238827","No"
"0xf1ed7b746424c325ad3f30a865b24ac609f6c08f","121516.789209907","No"
"0x12f46204308691cc371988524a3fbda0479716f5","100156.89742363","No"
"0x0820605e8867b43a28b59f83bff456935f29929d","188395.644653022","No"
"0x33cde36798f8f9fc78f30ef90d5365f45d46fa47","30019.2835748083","No"
"0x5c42e690808eb92bf3acb1c60b380fd7ae43f9e8","12122.5477061551","No"
"0xf7ae2664f5494378a984764ca0a3dd00da04f4fe","210743.631791173","No"
"0x6a7576e534f72efe0b6671a54e89b7e540ee05b3","2337459.3","No"
"0x146ecd6a9ecf50faa3c7cf5f26086b80a0eb2be5","56241.3948714419","No"
"0xfafc57d2f87ce04220dd1f5313a5b34715dcb25d","5600.54620266364","No"
"0x125e577f580857d7af995d20104c6c7b96a3274d","55944.9","No"
"0xe95a8b2c59dc8637f1e2ef42181749745038e868","900","No"
"0x396c5e01a9fc14f0a818a33f3be076c81fc4736a","12514.6477221856","No"
"0x7115838715c15b09d39082776edf92bca668d66f","4013.87530452317","No"
"0x460a34230f1295ecab31412b49ff081f34ad913f","18000","No"
"0xc704695d0f7857d328e0218f7692bad78f2ce7f5","313278.821886767","No"
"0xf24c903120cc7af4154f17c513b0af5b8abfe8b9","85852.8246167623","No"
"0x65e4f20a7a45dae9385faadffc9d36c5f5153cb6","4500","No"
"0xa29ec484a2fd7fdd7c949fff488875815e17e36f","3132.05534842529","No"
"0x03e00c19ceb03c1945555010b5908285180f630c","48022.2","No"
"0xe416056cd14194b2c06d692aef04fe64a28cef68","155321.321209347","No"
"0x3ebd5136ee2ed1b41bef3822013a02f9d53581a6","18822.286957005","No"
"0xd7333065dd7f1052f202a39b16b9e32ee3beebef","41548.4806875265","No"
"0x6e67270fa9b28cd030adf941748fceb6825b9ffd","61187.0084860971","No"
"0x5e1d0a691b03cd8e53cccc48cce13e6fa8afc0f0","67159.3004368714","No"
"0x238932ec4033803672c14a7bd26289b89fc9d3c5","67085.472516971","No"
"0xd980a64e81a99e21832b675596c4694410e21ce8","40559.4982856986","No"
"0xdc830eff50d2a56c223fb57c1e1f3be2b8283965","2499821.67171721","No"
"0xd39703883cb341262904b07babcf57f71292cd62","19337.211686402","No"
"0x2554b5a929965924ffd9cf158da7094705b19a4e","39015","No"
"0x26f97671b8b7eb6e52214823669ee9735ae33bd0","18999.9","No"
"0xbe9dfcfc8b9cf23c5872ccd54ef5e3675e2fc738","160765.780032413","No"
"0x9afcb2804045b8dcf04ea1ccd67d66434adaea9f","108764.81905794","No"
"0x851d1c99887d299c3f9861403bede316633dc8d2","12819.8608427331","No"
"0xd7f749d0c8c95ee786e64416555d2fea7e4f5c6c","3845.46107013699","No"
"0x03c9218eeb1141747c8feda46caa274b18db9088","20505.2572734183","No"
"0x43d107b34494682ee0e82a418d414f0563255ad9","65862.5196203201","No"
"0xd7aa178bb566c614d75b3aa0e64ab90c2feff80d","182765.464578803","No"
"0x23827446a219cfa10cb6a62e8f4eaee4b6f561e1","63722.7755912862","No"
"0xb49f84812b1e1c9d1b92de47ea5d89b8189b77ae","11184.6975178662","No"
"0x9b953cf79f0974d68c747140a83d7aa42415c2b9","130500","No"
"0x949e29e17ba0943a8c80da7d095d94233d9a3b07","260777.167773667","No"
"0x9d67cab5d0eff4187be4fb0ee1a91c0e9b59d9f2","1700000","No"
"0x3e1ecaebc68bc66b22b12d066616938faf5302cb","86508.3887647335","No"
"0xfc5f50da67de3d588a39cf15b55ad39242cf645d","34142.1771117178","No"
"0x40f7f8acefea0501b93a7b124e7d09eb50c5ae0f","19440.3523528181","No"
"0xeded85db6e0016b22c79bcf6bf7de659a4debf48","215000","No"
"0x30c07ed144de19c1f0d314d7de2657f1b3548d50","30493.8010131952","No"
"0x2543be45b4152e2bf481bb7c1fab947822373b32","257654.97097635","No"
"0x31c38bcfb6b5948f2fa0b2e63f8c121fa1520061","301889.096334751","No"
"0x9dbc413f8a3a18390dd5eb9944c73b9ede1282f9","7724.46520221581","No"
"0x0ba68fadcc8c34ba7bd3b5ce0cdb4d60fe077512","82740.8435400834","No"
"0x845a34697c468c3ef1120ccca3b4b7739a8957cd","146556","No"
"0x245f4c5bc5429b7fddc7617d4b614748e320f24d","31890.1636454112","No"
"0xc2c097ee96b26736511fe61623c28f2d42d19396","15939.9","No"
"0xc0b8229372f5904dd5197bfc0a990332e9d03db0","13060.7305151876","No"
"0xa28596b8f7dad7e580798ad60b89dd5fed5c2101","191334.833279485","No"
"0xfcdd568f0ad2d937fbecfc05954228ac2650825d","90000","No"
"0x035b2695826a813930e5edcd05f8fba33f020a11","26362.8","No"
"0x52393bc006ad1480e84cbdc9bfd25c6bda02fc0a","9","No"
"0x4a00f8f5e2c94167c424ea2303d800face3cb968","58598.8138045344","No"
"0x12343a6fd06182aa0f81afb62548187bfe5db410","6300","No"
"0x7c2282375a508038ebf6236ebcb61a8149fc4ce9","9900","No"
"0x229750f3e2a4da655ca26d5f6e40daadf4375880","52423.1831420035","No"
"0xc8b7c52d62bb591d4df072299350d6bbb6ff92f4","701034.5","No"
"0x202c1ee997b50103a2f1b00c853aadebb9e26ce4","124599.070135933","No"
"0x4d8e7037a3810cf67a84b15aa3a2f54f7ed758c0","165422.426065015","No"
"0x157a89c63a4ff307318cf85d6854800a6356f0fb","12247.6217978457","No"
